,QID,text_id,sentence,original_label,label,label_index,rationale,rationale_index,age,ethnicity,gender,english_proficiency,attentioncheck,originaldata_id,group_id,recruitment_ethnicity,recruitment_age,annotator_ID
16,QID523,2,"Ultimately feels empty and unsatisfying, like swallowing a Communion wafer without the wine.",negative,negative,2,"empty,unsatisfying,,without","3,5,11",24,Latino/Hispanic,Male,Very well,PASSED,304,LY,Latino/Hispanic,<=35,180
17,QID523,2,"Ultimately feels empty and unsatisfying, like swallowing a Communion wafer without the wine.",negative,negative,2,"empty,unsatisfying,,swallowing,a,Communion,wafer,without,the,wine.","3,5,7,8,9,10,11,12,13",22,White/Caucasian,Female,Very well,PASSED,304,LY,Latino/Hispanic,<=35,182
18,QID525,3,Exudes the fizz of a Busby Berkeley musical and the visceral excitement of a sports extravaganza.,positive,positive,1,"Exudes,excitement,extravaganza.","1,12,16",31,White/Caucasian,Male,Very well,PASSED,305,LY,Latino/Hispanic,<=35,58
19,QID525,3,Exudes the fizz of a Busby Berkeley musical and the visceral excitement of a sports extravaganza.,positive,positive,1,"Exudes,the,fizz,visceral,excitement","1,2,3,11,12",25,White/Caucasian,Male,Very well,PASSED,305,LY,Latino/Hispanic,<=35,75
20,QID525,3,Exudes the fizz of a Busby Berkeley musical and the visceral excitement of a sports extravaganza.,positive,positive,1,"fizz,Busby,Berkeley,musical,visceral,excitement","3,6,7,8,11,12",24,White/Caucasian,Male,Very well,PASSED,305,LY,Latino/Hispanic,<=35,74
21,QID525,3,Exudes the fizz of a Busby Berkeley musical and the visceral excitement of a sports extravaganza.,positive,positive,1,"Exudes,fizz,excitement,extravaganza.","1,3,12,16",25,White/Caucasian,Male,Very well,PASSED,305,LY,Latino/Hispanic,<=35,181
22,QID525,3,Exudes the fizz of a Busby Berkeley musical and the visceral excitement of a sports extravaganza.,positive,positive,1,"Exudes,fizz,Busby,Berkeley,musical,visceral,excitement","1,3,6,7,8,11,12",22,White/Caucasian,Female,Very well,PASSED,305,LY,Latino/Hispanic,<=35,182
23,QID525,3,Exudes the fizz of a Busby Berkeley musical and the visceral excitement of a sports extravaganza.,positive,positive,1,"excitement,extravaganza.","12,16",24,Latino/Hispanic,Male,Very well,PASSED,305,LY,Latino/Hispanic,<=35,180
24,QID527,4,The film rehashes several old themes and is capped with pointless extremes -- it's insanely violent and very graphic.,negative,negative,2,"rehashes,pointless,extremes,insanely,violent","3,11,12,15,16",24,White/Caucasian,Male,Very well,PASSED,306,LY,Latino/Hispanic,<=35,74
25,QID527,4,The film rehashes several old themes and is capped with pointless extremes -- it's insanely violent and very graphic.,negative,negative,2,"insanely,violent,very,graphic.","15,16,18,19",25,White/Caucasian,Male,Very well,PASSED,306,LY,Latino/Hispanic,<=35,75
26,QID527,4,The film rehashes several old themes and is capped with pointless extremes -- it's insanely violent and very graphic.,negative,negative,2,"insanely,violent","15,16",24,Latino/Hispanic,Male,Very well,PASSED,306,LY,Latino/Hispanic,<=35,180
27,QID527,4,The film rehashes several old themes and is capped with pointless extremes -- it's insanely violent and very graphic.,negative,negative,2,"rehashes,pointless,extremes,graphic.","3,11,12,19",31,White/Caucasian,Male,Very well,PASSED,306,LY,Latino/Hispanic,<=35,58
28,QID527,4,The film rehashes several old themes and is capped with pointless extremes -- it's insanely violent and very graphic.,negative,negative,2,"capped,pointless,extremes,insanely,violent,very,graphic.","9,11,12,15,16,18,19",22,White/Caucasian,Female,Very well,PASSED,306,LY,Latino/Hispanic,<=35,182
29,QID527,4,The film rehashes several old themes and is capped with pointless extremes -- it's insanely violent and very graphic.,negative,negative,2,"pointless,extremes","11,12",25,White/Caucasian,Male,Very well,PASSED,306,LY,Latino/Hispanic,<=35,181
30,QID529,5,"Ryan Gosling is, in a word, brilliant as the conflicted Daniel.",positive,positive,1,brilliant,7,24,White/Caucasian,Male,Very well,PASSED,307,LY,Latino/Hispanic,<=35,74
31,QID529,5,"Ryan Gosling is, in a word, brilliant as the conflicted Daniel.",positive,positive,1,brilliant,7,22,White/Caucasian,Female,Very well,PASSED,307,LY,Latino/Hispanic,<=35,182
32,QID529,5,"Ryan Gosling is, in a word, brilliant as the conflicted Daniel.",positive,positive,1,brilliant,7,25,White/Caucasian,Male,Very well,PASSED,307,LY,Latino/Hispanic,<=35,181
33,QID529,5,"Ryan Gosling is, in a word, brilliant as the conflicted Daniel.",positive,negative,2,conflicted,10,31,White/Caucasian,Male,Very well,PASSED,307,LY,Latino/Hispanic,<=35,58
34,QID529,5,"Ryan Gosling is, in a word, brilliant as the conflicted Daniel.",positive,positive,1,brilliant,7,25,White/Caucasian,Male,Very well,PASSED,307,LY,Latino/Hispanic,<=35,75
35,QID529,5,"Ryan Gosling is, in a word, brilliant as the conflicted Daniel.",positive,positive,1,"Ryan,Gosling,brilliant","1,2,7",24,Latino/Hispanic,Male,Very well,PASSED,307,LY,Latino/Hispanic,<=35,180
36,QID531,6,The film often achieves a mesmerizing poetry.,positive,positive,1,"mesmerizing,poetry.","6,7",31,White/Caucasian,Male,Very well,PASSED,311,LY,Latino/Hispanic,<=35,58
37,QID531,6,The film often achieves a mesmerizing poetry.,positive,positive,1,"mesmerizing,poetry.","6,7",22,White/Caucasian,Female,Very well,PASSED,311,LY,Latino/Hispanic,<=35,182
38,QID531,6,The film often achieves a mesmerizing poetry.,positive,positive,1,"mesmerizing,poetry.","6,7",25,White/Caucasian,Male,Very well,PASSED,311,LY,Latino/Hispanic,<=35,75
39,QID531,6,The film often achieves a mesmerizing poetry.,positive,no sentiment,3,achieves,4,25,White/Caucasian,Male,Very well,PASSED,311,LY,Latino/Hispanic,<=35,181
40,QID531,6,The film often achieves a mesmerizing poetry.,positive,positive,1,mesmerizing,6,24,White/Caucasian,Male,Very well,PASSED,311,LY,Latino/Hispanic,<=35,74
41,QID531,6,The film often achieves a mesmerizing poetry.,positive,positive,1,mesmerizing,6,24,Latino/Hispanic,Male,Very well,PASSED,311,LY,Latino/Hispanic,<=35,180
42,QID533,7,A work of astonishing delicacy and force.,positive,positive,1,"delicacy,and,force.","5,6,7",22,White/Caucasian,Female,Very well,PASSED,312,LY,Latino/Hispanic,<=35,182
43,QID533,7,A work of astonishing delicacy and force.,positive,positive,1,"astonishing,delicacy","4,5",31,White/Caucasian,Male,Very well,PASSED,312,LY,Latino/Hispanic,<=35,58
44,QID533,7,A work of astonishing delicacy and force.,positive,positive,1,"astonishing,delicacy","4,5",25,White/Caucasian,Male,Very well,PASSED,312,LY,Latino/Hispanic,<=35,181
45,QID533,7,A work of astonishing delicacy and force.,positive,positive,1,"astonishing,delicacy","4,5",24,White/Caucasian,Male,Very well,PASSED,312,LY,Latino/Hispanic,<=35,74
46,QID533,7,A work of astonishing delicacy and force.,positive,positive,1,delicacy,5,24,Latino/Hispanic,Male,Very well,PASSED,312,LY,Latino/Hispanic,<=35,180
47,QID533,7,A work of astonishing delicacy and force.,positive,positive,1,"astonishing,delicacy,force.","4,5,7",25,White/Caucasian,Male,Very well,PASSED,312,LY,Latino/Hispanic,<=35,75
48,QID535,8,"The movie's plot is almost entirely witless and inane, carrying every gag two or three times beyond its limit to sustain a laugh.",negative,negative,2,"entirely,witless,inane,,beyond,its,limit,to,sustain,a,laugh.","6,7,9,17,18,19,20,21,22,23",25,White/Caucasian,Male,Very well,PASSED,313,LY,Latino/Hispanic,<=35,181
49,QID535,8,"The movie's plot is almost entirely witless and inane, carrying every gag two or three times beyond its limit to sustain a laugh.",negative,positive,1,"witless,carrying,sustain,laugh.","7,10,21,23",31,White/Caucasian,Male,Very well,PASSED,313,LY,Latino/Hispanic,<=35,58
50,QID535,8,"The movie's plot is almost entirely witless and inane, carrying every gag two or three times beyond its limit to sustain a laugh.",negative,negative,2,"witless,inane,,beyond,its,limit,to,sustain,a,laugh.","7,9,17,18,19,20,21,22,23",24,White/Caucasian,Male,Very well,PASSED,313,LY,Latino/Hispanic,<=35,74
51,QID535,8,"The movie's plot is almost entirely witless and inane, carrying every gag two or three times beyond its limit to sustain a laugh.",negative,negative,2,"almost,entirely,witless,and,inane,,gag,two,or,three,times,to,sustain,laugh.","5,6,7,8,9,12,13,14,15,16,20,21,23",22,White/Caucasian,Female,Very well,PASSED,313,LY,Latino/Hispanic,<=35,182
52,QID535,8,"The movie's plot is almost entirely witless and inane, carrying every gag two or three times beyond its limit to sustain a laugh.",negative,negative,2,"witless,inane,,limit,to,sustain,a,laugh.","7,9,19,20,21,22,23",24,Latino/Hispanic,Male,Very well,PASSED,313,LY,Latino/Hispanic,<=35,180
53,QID535,8,"The movie's plot is almost entirely witless and inane, carrying every gag two or three times beyond its limit to sustain a laugh.",negative,negative,2,"witless,inane,","7,9",25,White/Caucasian,Male,Very well,PASSED,313,LY,Latino/Hispanic,<=35,75
54,QID537,9,"The acting is stiff, the story lacks all trace of wit, the sets look like they were borrowed from Gilligan's Island -- and the CGI Scooby might well be the worst special-effects creation of the year.",negative,negative,2,"lacks,borrowed,worst,special-effects","7,18,31,32",31,White/Caucasian,Male,Very well,PASSED,317,LY,Latino/Hispanic,<=35,58
55,QID537,9,"The acting is stiff, the story lacks all trace of wit, the sets look like they were borrowed from Gilligan's Island -- and the CGI Scooby might well be the worst special-effects creation of the year.",negative,negative,2,"stiff,,lacks,all,trace,of,wit,,worst,special-effects,creation,of,the,year.","4,7,8,9,10,11,31,32,33,34,35,36",24,White/Caucasian,Male,Very well,PASSED,317,LY,Latino/Hispanic,<=35,74
56,QID537,9,"The acting is stiff, the story lacks all trace of wit, the sets look like they were borrowed from Gilligan's Island -- and the CGI Scooby might well be the worst special-effects creation of the year.",negative,negative,2,"stiff,,lacks,wit,,worst,special-effects","4,7,11,31,32",24,Latino/Hispanic,Male,Very well,PASSED,317,LY,Latino/Hispanic,<=35,180
57,QID537,9,"The acting is stiff, the story lacks all trace of wit, the sets look like they were borrowed from Gilligan's Island -- and the CGI Scooby might well be the worst special-effects creation of the year.",negative,negative,2,"stiff,,story,lacks,all,trace,of,wit,,sets,look,like,they,were,borrowed,from,Gilligan's,Island,worst,special-effects,creation","4,6,7,8,9,10,11,13,14,15,16,17,18,19,20,21,31,32,33",22,White/Caucasian,Female,Very well,PASSED,317,LY,Latino/Hispanic,<=35,182
58,QID537,9,"The acting is stiff, the story lacks all trace of wit, the sets look like they were borrowed from Gilligan's Island -- and the CGI Scooby might well be the worst special-effects creation of the year.",negative,negative,2,"lacks,all,trace,of,wit,,look,like,they,were,borrowed,worst,special-effects,creation,of,the,year.","7,8,9,10,11,14,15,16,17,18,31,32,33,34,35,36",25,White/Caucasian,Male,Very well,PASSED,317,LY,Latino/Hispanic,<=35,181
59,QID537,9,"The acting is stiff, the story lacks all trace of wit, the sets look like they were borrowed from Gilligan's Island -- and the CGI Scooby might well be the worst special-effects creation of the year.",negative,negative,2,"stiff,,lacks,trace,wit,,worst,special-effects","4,7,9,11,31,32",25,White/Caucasian,Male,Very well,PASSED,317,LY,Latino/Hispanic,<=35,75
60,QID539,10,"There's no palpable chemistry between Lopez and male lead Ralph Fiennes, plus the script by Working Girl scribe Kevin Wade is workmanlike in the extreme.",negative,negative,2,"no,palpable,chemistry,Kevin,Wade,workmanlike","2,3,4,19,20,22",20,White/Caucasian,Female,Very well,PASSED,319,LY,Latino/Hispanic,<=35,125
61,QID539,10,"There's no palpable chemistry between Lopez and male lead Ralph Fiennes, plus the script by Working Girl scribe Kevin Wade is workmanlike in the extreme.",negative,negative,2,"There's,no,palpable,chemistry,workmanlike,in,the,extreme.","1,2,3,4,22,23,24,25",22,White/Caucasian,Male,Very well,PASSED,319,LY,Latino/Hispanic,<=35,167
62,QID539,10,"There's no palpable chemistry between Lopez and male lead Ralph Fiennes, plus the script by Working Girl scribe Kevin Wade is workmanlike in the extreme.",negative,negative,2,"no,palpable,chemistry,between,Lopez,and,male,lead,Ralph,Fiennes,,workmanlike,in,the,extreme.","2,3,4,5,6,7,8,9,10,11,22,23,24,25",25,Latino/Hispanic,Male,Well,PASSED,319,LY,Latino/Hispanic,<=35,132
63,QID541,11,"A first-class, thoroughly involving B movie that effectively combines two surefire, beloved genres -- the prison flick and the fight film.",positive,positive,1,"thoroughly,involving,movie","3,4,6",20,White/Caucasian,Female,Very well,PASSED,320,LY,Latino/Hispanic,<=35,125
64,QID541,11,"A first-class, thoroughly involving B movie that effectively combines two surefire, beloved genres -- the prison flick and the fight film.",positive,positive,1,"first-class,,thoroughly,involving,effectively,combines,beloved","2,3,4,8,9,12",22,White/Caucasian,Male,Very well,PASSED,320,LY,Latino/Hispanic,<=35,167
65,QID541,11,"A first-class, thoroughly involving B movie that effectively combines two surefire, beloved genres -- the prison flick and the fight film.",positive,positive,1,"first-class,,effectively,combines","2,8,9",25,Latino/Hispanic,Male,Well,PASSED,320,LY,Latino/Hispanic,<=35,132
66,QID543,12,The film is so bad it doesn't improve upon the experience of staring at a blank screen.,negative,negative,2,"is,so,bad","3,4,5",25,Latino/Hispanic,Male,Well,PASSED,321,LY,Latino/Hispanic,<=35,132
67,QID543,12,The film is so bad it doesn't improve upon the experience of staring at a blank screen.,negative,negative,2,"so,bad","4,5",22,White/Caucasian,Male,Very well,PASSED,321,LY,Latino/Hispanic,<=35,167
68,QID543,12,The film is so bad it doesn't improve upon the experience of staring at a blank screen.,negative,negative,2,"is,so,bad","3,4,5",20,White/Caucasian,Female,Very well,PASSED,321,LY,Latino/Hispanic,<=35,125
69,QID545,13,Another Best of the Year selection.,positive,positive,1,"Best,of,the,Year","2,3,4,5",25,Latino/Hispanic,Male,Well,PASSED,323,LY,Latino/Hispanic,<=35,132
70,QID545,13,Another Best of the Year selection.,positive,no sentiment,3,Another,1,20,White/Caucasian,Female,Very well,PASSED,323,LY,Latino/Hispanic,<=35,125
71,QID545,13,Another Best of the Year selection.,positive,positive,1,"Another,Best,of","1,2,3",22,White/Caucasian,Male,Very well,PASSED,323,LY,Latino/Hispanic,<=35,167
72,QID547,14,I love the robust middle of this picture.,positive,positive,1,"I,love","1,2",25,Latino/Hispanic,Male,Well,PASSED,326,LY,Latino/Hispanic,<=35,132
73,QID547,14,I love the robust middle of this picture.,positive,positive,1,love,2,22,White/Caucasian,Male,Very well,PASSED,326,LY,Latino/Hispanic,<=35,167
74,QID547,14,I love the robust middle of this picture.,positive,positive,1,love,2,20,White/Caucasian,Female,Very well,PASSED,326,LY,Latino/Hispanic,<=35,125
75,QID549,15,The soundtrack alone is worth the price of admission.,positive,positive,1,"is,worth,the,price","4,5,6,7",25,Latino/Hispanic,Male,Well,PASSED,328,LY,Latino/Hispanic,<=35,132
76,QID549,15,The soundtrack alone is worth the price of admission.,positive,positive,1,"worth,price","5,7",20,White/Caucasian,Female,Very well,PASSED,328,LY,Latino/Hispanic,<=35,125
77,QID549,15,The soundtrack alone is worth the price of admission.,positive,positive,1,"soundtrack,alone,worth","2,3,5",22,White/Caucasian,Male,Very well,PASSED,328,LY,Latino/Hispanic,<=35,167
78,QID551,16,"For the rest of us, sitting through Dahmer's two hours amounts to little more than punishment.",negative,negative,2,"little,more,than,punishment.","13,14,15,16",25,Latino/Hispanic,Male,Well,PASSED,330,LY,Latino/Hispanic,<=35,132
