,QID,text_id,sentence,original_label,label,label_index,rationale,rationale_index,age,ethnicity,gender,english_proficiency,attentioncheck,originaldata_id,group_id,recruitment_ethnicity,recruitment_age,originaldata_split,rationale_binary,annotator_ID
365,QID739,365,"Joe was there to meet a large number of people. As he filed though the entrance hall, he saw many strangers who came from far away. What sort of building is he probably in?",C,convention center,3,"meet,a,large,number,of,people","[4, 5, 6, 7, 8, 9]",30,Latino/Hispanic,Female,Very well,PASSED,bd780fea2d4dd262583446e64c0f314d,LY,Latino/Hispanic,<=35,test,"[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",294
366,QID741,366,Miss Grady took a stick from Bob because he was playing with it during class. She wanted to make sure that he couldn't get to it so she put it where?,A,desk drawer,1,"stick,playing,with,it,during,class","[4, 10, 11, 12, 13, 14]",30,Latino/Hispanic,Female,Very well,PASSED,bdf92566f14599f1606109677206001f,LY,Latino/Hispanic,<=35,test,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",294
367,QID743,367,Where can you buy a replacement ax handle?,B,hardware store,2,"replacement,ax,handle","[5, 6, 7]",30,Latino/Hispanic,Female,Very well,PASSED,be2cb9c96069ac355a7ccef262743d14,LY,Latino/Hispanic,<=35,test,"[0, 0, 0, 0, 0, 1, 1, 1]",294
368,QID745,368,What animal is known for being a follower?,A,goat,1,"animal,is,known,follower","[1, 2, 3, 7]",30,Latino/Hispanic,Female,Very well,PASSED,be737cd4db844574ef594442ce6c9453,LY,Latino/Hispanic,<=35,test,"[0, 1, 1, 1, 0, 0, 0, 1]",294
369,QID747,369,What is part of a republic like the USA?,A,democracy,4,"part,of,a,republic","[2, 3, 4, 5]",30,Latino/Hispanic,Female,Very well,PASSED,bea07406aaadeef50110883b6932d86a,LY,Latino/Hispanic,<=35,test,"[0, 0, 1, 1, 1, 1, 0, 0, 0]",294
370,QID749,370,"He was a sloppy eater, so where did he leave a mess?",D,table,4,eater,[4],23,Latino/Hispanic,Female,Well,PASSED,c02a3c2d4f726b9e1be99533a24a6ab4,LY,Latino/Hispanic,<=35,test,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",355
371,QID751,371,"Something had the nerve to break into the garbage last night, what did it?",B,animal,2,"nerve,break,garbage","[3, 5, 8]",23,Latino/Hispanic,Female,Well,PASSED,c036ce033bc429ac1aba0a6ac8d057e1,LY,Latino/Hispanic,<=35,test,"[0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0]",355
372,QID753,372,"The man took paperwork to other people to consult over it, where was he heading?",B,office,3,paperwork,[3],23,Latino/Hispanic,Female,Well,PASSED,c0d75f9fbf30aa3a612f16edb20d6b8d,LY,Latino/Hispanic,<=35,test,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",355
373,QID755,373,When someone has little knowledge and is judging someone they are considered what?,D,ignorance,4,"little,knowledge","[3, 4]",23,Latino/Hispanic,Female,Well,PASSED,c1aebf059c5102f4e773f7fe4afe13f0,LY,Latino/Hispanic,<=35,test,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",355
374,QID757,374,"For some reason she was devoid of regular emotions, buying products was the only way she could feel what?",A,pleasure,1,"devoid,emotions,buying,products","[5, 8, 9, 10]",23,Latino/Hispanic,Female,Well,PASSED,c22f30eee57f7191ee07e9a916460f68,LY,Latino/Hispanic,<=35,test,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",355
375,QID759,375,Where is a salt shaker most often kept?,B,kitchen cupboard,3,"salt,shaker,kept","[3, 4, 7]",23,Latino/Hispanic,Female,Well,PASSED,c2a8c6814ed3e207771cfc23b3b42cf1,LY,Latino/Hispanic,<=35,test,"[0, 0, 0, 1, 1, 0, 0, 1]",355
376,QID761,376,What is a place that is far away from your house and where you could consume beer?,B,friend 's house,2,"far,away,from,your,house","[6, 7, 8, 9, 10]",23,Latino/Hispanic,Female,Well,PASSED,c2c2a387fd9a6a26cff636008de21f71,LY,Latino/Hispanic,<=35,test,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]",355
377,QID763,377,Killing people should not cause what emotion?,C,joy,3,"Killing,people,not,cause,emotion","[0, 1, 3, 4, 6]",23,Latino/Hispanic,Female,Well,PASSED,c35f7de9e9005fcf654cb0b23f17acd6,LY,Latino/Hispanic,<=35,test,"[1, 1, 0, 1, 1, 0, 1]",355
378,QID765,378,What do people do for food?,D,complete job,2,"people,do,for,food","[2, 3, 4, 5]",23,Latino/Hispanic,Female,Well,PASSED,c3890d43b84635d9e61c007ca2521d5b,LY,Latino/Hispanic,<=35,test,"[0, 0, 1, 1, 1, 1]",355
379,QID767,379,To what do trees roots cling?,E,surface of earth,5,"trees,roots,cling","[3, 4, 5]",23,Latino/Hispanic,Female,Well,PASSED,c39131d979c9205c11d0e109e18188e4,LY,Latino/Hispanic,<=35,test,"[0, 0, 0, 1, 1, 1]",355
380,QID769,380,"When you fail to finish something, you failed at doing what to it",C,completing,3,"fail,to,finish,something","[2, 3, 4, 5]",26,Latino/Hispanic,Male,Very well,PASSED,c492b8b9754a181c924c1df19998cbc7,LY,Latino/Hispanic,<=35,test,"[0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]",333
381,QID771,381,Where might someone store a reusable shopping bag?,E,home,2,"Where,store,reusable,shopping,bag","[0, 3, 5, 6, 7]",26,Latino/Hispanic,Male,Very well,PASSED,c509c499bace6de324b39c0d4d0c30fa,LY,Latino/Hispanic,<=35,test,"[1, 0, 0, 1, 0, 1, 1, 1]",333
382,QID773,382,"The man working in the attic swatted away a bee, but soon the single bee was an entire what?",A,swarm,1,"bee,the,single,bee,was","[9, 12, 13, 14, 15]",26,Latino/Hispanic,Male,Very well,PASSED,c54ddc0f9d170ba65d9f4f2e0bb41d1c,LY,Latino/Hispanic,<=35,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0]",333
383,QID775,383,Why do people read non fiction?,C,it 's more relatable,2,"Why,people,read,non,fiction","[0, 2, 3, 4, 5]",26,Latino/Hispanic,Male,Very well,PASSED,c57ed32566a2db1ec3d6e4fd595b9d05,LY,Latino/Hispanic,<=35,test,"[1, 0, 1, 1, 1, 1]",333
384,QID777,384,Noble citizen of the Roman empire believed those born with lower status were what to them?,D,inferior,4,"Noble,citizen,Roman,empire,believed,born,lower,status","[0, 1, 4, 5, 6, 8, 10, 11]",26,Latino/Hispanic,Male,Very well,PASSED,c640116ca6905d5256edadb616b3f76e,LY,Latino/Hispanic,<=35,test,"[1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0]",333
385,QID779,385,"Some people got escorted out of the library, they were probably what?",B,talking loudly,2,"people,escorted,out,library","[1, 3, 4, 7]",26,Latino/Hispanic,Male,Very well,PASSED,c6f10fd07348bf2cf5488b0d9f38d806,LY,Latino/Hispanic,<=35,test,"[0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0]",333
386,QID781,386,Dan fell off a bar stool. He did this because he was what than ever before?,B,drunker,2,"fell,off,bar,stool,he,was,ever,before","[1, 2, 4, 5, 10, 11, 14, 15]",26,Latino/Hispanic,Male,Very well,PASSED,c7526b682e64f355384631b35cd78fc9,LY,Latino/Hispanic,<=35,test,"[0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1]",333
387,QID783,387,What is a treat that you dog will enjoy?,D,lots of attention,5,"treat,dog,will,enjoy","[3, 6, 7, 8]",26,Latino/Hispanic,Male,Very well,PASSED,c82ed0c2a2e115452b4d596c5faafbcf,LY,Latino/Hispanic,<=35,test,"[0, 0, 0, 1, 0, 0, 1, 1, 1]",333
388,QID785,388,"If while driving to work another car makes a careless maneuver, what emotion might you feel?",E,road rage,5,"while,driving,another,car,careless,maneuver","[1, 2, 5, 6, 9, 10]",26,Latino/Hispanic,Male,Very well,PASSED,c908d7c4633c5e6add9463bdd47cb27e,LY,Latino/Hispanic,<=35,test,"[0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0]",333
389,QID787,389,Blowfish require what specific thing to live?,A,sea water,1,"Blowfish,require,specific,thing,live","[0, 1, 3, 4, 6]",26,Latino/Hispanic,Male,Very well,PASSED,c961578f4c5768b67b843e5d2ce18452,LY,Latino/Hispanic,<=35,test,"[1, 1, 0, 1, 1, 0, 1]",333
390,QID789,390,What might someone do after they finish creating art?,B,eat,3,art,[8],28,Latino/Hispanic,Female,Well,PASSED,cb5b39878be0e05a3ffe783801adbc3b,LY,Latino/Hispanic,<=35,test,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",318
391,QID791,391,"He was at the gym trying to build muscle, what is it called that he is trying to build muscle on?",E,bodybuilder,3,"muscle,muscle","[8, 19]",28,Latino/Hispanic,Female,Well,PASSED,cb6766fb25daee911fc8e9816b98938c,LY,Latino/Hispanic,<=35,test,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",318
392,QID793,392,"The hostess was good at her job, she always had a smile when she would what?",C,welcome guests,3,"at,her,job","[4, 5, 6]",28,Latino/Hispanic,Female,Well,PASSED,cbf3dd48b4d591fc872a53cd4b9dd3af,LY,Latino/Hispanic,<=35,test,"[0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",318
393,QID795,393,"The man often made smart remarks, like that any restaurant is a mexican restaurant where?",E,mexico,5,mexican,[12],28,Latino/Hispanic,Female,Well,PASSED,cc8eac9956f645533b8d7b99702e3507,LY,Latino/Hispanic,<=35,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",318
394,QID797,394,How might releasing energy that has built up feel?,B,wonderful,2,energy,[3],28,Latino/Hispanic,Female,Well,PASSED,cce13a32fedb997c017d3fac87c34912,LY,Latino/Hispanic,<=35,test,"[0, 0, 0, 1, 0, 0, 0, 0, 0]",318
395,QID799,395,The place where my linen closet is really needs repainting a light color as it only has one overhead light.,D,hallway,4,linen,[4],28,Latino/Hispanic,Female,Well,PASSED,cd39e442204d3edf7acc185fd59c8a44,LY,Latino/Hispanic,<=35,test,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",318
396,QID801,396,What very cold area in the east can a crab be found?,C,atlantic ocean,3,"a,crab","[8, 9]",28,Latino/Hispanic,Female,Well,PASSED,cdd3d074031fbd3efeb4f9408abef04e,LY,Latino/Hispanic,<=35,test,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]",318
397,QID803,397,"His house was a mess, he began doing housework to get what?",E,house clean,5,"to,get,what","[9, 10, 11]",28,Latino/Hispanic,Female,Well,PASSED,ce246bc94a54431b9c0530e71d2456b5,LY,Latino/Hispanic,<=35,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]",318
398,QID805,398,Loss of someone you love can cause what kind of feeling in your heart?,A,painful,1,"you,love","[3, 4]",28,Latino/Hispanic,Female,Well,PASSED,ce2fd94212243f843b3f357046051f57,LY,Latino/Hispanic,<=35,test,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",318
399,QID807,399,"Joe is a squirrel, which is an animal. He probably lives in what sort of place.",C,woodland,3,"is,a,squirrel,which","[1, 2, 3, 4]",28,Latino/Hispanic,Female,Well,PASSED,cebc07bd5080cc72862cb333b10d782d,LY,Latino/Hispanic,<=35,test,"[0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",318
400,QID809,400,She wanted a kitten and puppy so why did she only get the puppy?,A,kennel,3,"She,wanted,kitten,puppy","[0, 1, 3, 5]",20,Latino/Hispanic,Male,Very well,PASSED,cf02cca40a47c2deefd8b2e5a5ff2f70,LY,Latino/Hispanic,<=35,test,"[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",219
401,QID811,401,What would be happening if you are pretending to be a police officer?,C,misunderstanding,2,"pretending,to,be,a,police,officer","[7, 8, 9, 10, 11, 12]",20,Latino/Hispanic,Male,Very well,PASSED,cf33e0f5891ce53a716432be06a46ee1,LY,Latino/Hispanic,<=35,test,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]",219
402,QID813,402,What happens at soon as a living being is born?,B,growing older,2,"living,being,is,born","[6, 7, 8, 9]",20,Latino/Hispanic,Male,Very well,PASSED,cfc7fccb8449a2a950c9d2a50991420e,LY,Latino/Hispanic,<=35,test,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1]",219
403,QID815,403,"The coach decided to make a lineup change, the team's effort was suffering from what?",B,tradition,3,"decided,to,make,a,lineup,change,,,the,team,effort","[2, 3, 4, 5, 6, 7, 8, 9, 10]",20,Latino/Hispanic,Male,Very well,PASSED,d060ab71d0efff3cab5960089a6bb3a2,LY,Latino/Hispanic,<=35,test,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",219
404,QID817,404,Why do some people get passports and go to different locations?,C,desire to travel,3,"get,passports,and","[4, 5, 6]",20,Latino/Hispanic,Male,Very well,PASSED,d06de16a4aaeaef32b398c1213257b4a,LY,Latino/Hispanic,<=35,test,"[0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0]",219
405,QID819,405,"Computers have allowed everybody to answer questions they have quickly, but still we seem to be getting duller despite access to this what?",B,advance knowledge,2,"everybody,to,answer,they,have,quickly,duller,despite","[3, 4, 5, 7, 8, 9, 17, 18]",20,Latino/Hispanic,Male,Very well,PASSED,d0a42c8180b4e080aa071dd70fce7e03,LY,Latino/Hispanic,<=35,test,"[0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",219
406,QID821,406,"The man was giving assistance to a pan handler in the streets, how did he give assistance?",D,feel loved,5,"to,a,pan,handler,in,the,streets","[5, 6, 7, 8, 9, 10, 11]",20,Latino/Hispanic,Male,Very well,PASSED,d0bda97a087904320216e4d0b8a08a8d,LY,Latino/Hispanic,<=35,test,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0]",219
407,QID823,407,Where would you buy food?,B,store,2,Where,[0],20,Latino/Hispanic,Male,Very well,PASSED,d1d2585e0ba1160948b7c5822a99b7a1,LY,Latino/Hispanic,<=35,test,"[1, 0, 0, 0, 0]",219
408,QID825,408,"Billy hated using other people's toilets. He was only comfortable on his own. So whenever he needed to poop, he would go back to his what?",D,house,4,"using,other,people,'s","[2, 3, 4]",20,Latino/Hispanic,Male,Very well,PASSED,d2871dc28c82471e5d7f71f79e49c257,LY,Latino/Hispanic,<=35,test,"[0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",219
409,QID827,409,What do you need to do to use television if it is already turned on?,B,open eyes,2,"use,television","[7, 8]",20,Latino/Hispanic,Male,Very well,PASSED,d29252ddaf7c7ef491abcce342d7bb98,LY,Latino/Hispanic,<=35,test,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]",219
410,QID829,410,"He walked into the room and had a great shock, his friends had what him?",E,surprised,5,"and,had,a,great,shock,,,his,friends,had,what,him,?","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",23,Latino/Hispanic,Male,Very well,PASSED,d312741df1b14bcbe358f4f30aff3994,LY,Latino/Hispanic,<=35,test,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",75
411,QID831,411,What is a wet person likely to do?,C,catch cold,3,"likely,to,do,?","[5, 6, 7]",23,Latino/Hispanic,Male,Very well,PASSED,d31ee38f67d1173275e120b8ad36039c,LY,Latino/Hispanic,<=35,test,"[0, 0, 0, 0, 0, 1, 1, 1]",75
412,QID833,412,Where is a bird likely to make it's home?,A,nest,2,"likely,to,make,it,'s,home,?","[4, 5, 6, 7, 8]",23,Latino/Hispanic,Male,Very well,PASSED,d3b145911a76fd6fbe9a23ab027be024,LY,Latino/Hispanic,<=35,test,"[0, 0, 0, 0, 1, 1, 1, 1, 1]",75
413,QID835,413,"The pitcher stepped on the mound ready to throw, where was he located specifically?",E,baseball stadium,2,"stepped,on,the,mound,ready,to,throw,located,specifically,?","[2, 3, 4, 5, 6, 7, 8, 12, 13]",23,Latino/Hispanic,Male,Very well,PASSED,d47986deb91d64b2b15d385da3d2f483,LY,Latino/Hispanic,<=35,test,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1]",75
414,QID837,414,What is a prisoner sentenced to do?,E,do time,5,"sentenced,to,do,?","[4, 5, 6]",23,Latino/Hispanic,Male,Very well,PASSED,d6900a01a9dd6627b4bb22b0f6d191a5,LY,Latino/Hispanic,<=35,test,"[0, 0, 0, 0, 1, 1, 1]",75
415,QID839,415,How many hours are in a day?,D,twenty four,4,"are,in,a,day","[3, 4, 5, 6]",23,Latino/Hispanic,Male,Very well,PASSED,d6c002d46d9bfa466637cec4a134f332,LY,Latino/Hispanic,<=35,test,"[0, 0, 0, 1, 1, 1, 1]",75
416,QID841,416,"The couple explained they were having trouble communicating, it seemed every conversation took great what?",B,effort,2,",,it,seemed,every,conversation,took,great,what,?","[8, 9, 10, 11, 12, 13, 14]",23,Latino/Hispanic,Male,Very well,PASSED,d6ff2d749494d89e9c7a53f587c519f4,LY,Latino/Hispanic,<=35,test,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1]",75
417,QID843,417,Joe was thrown from his boat into the water. The water was cold because it was the middle of winter and he cried out to his crew for help. They couldn't hear him over the sound of the what?,D,motor,5,".,The,water,was,cold,because,it,was,the,middle,of,winter,and,he,cried,out,to,his,crew,for,help","[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]",23,Latino/Hispanic,Male,Very well,PASSED,d867f76d000bdb59b9b4cb982bd7f0a0,LY,Latino/Hispanic,<=35,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",75
418,QID845,418,Why would one try to avoid work?,D,bad mood,5,"Why,would,one","[0, 1, 2]",23,Latino/Hispanic,Male,Very well,PASSED,d9835ede7a0ed79325de13ca95b85b78,LY,Latino/Hispanic,<=35,test,"[1, 1, 1, 0, 0, 0, 0]",75
419,QID847,419,Paul wants carrots and doesn't need to drive anywhere. He gets them from where?,A,refrigerator,1,"and,does,n't,need,to,drive,anywhere","[3, 4, 5, 6, 7, 8]",23,Latino/Hispanic,Male,Very well,PASSED,db1eb157671109bbb9113b0f71a6b957,LY,Latino/Hispanic,<=35,test,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0]",75
420,QID849,420,Where would you go to get some pamphlets if you want to own them?,A,library,5,"pamphlets,own,them","[7, 12, 13]",28,Latino/Hispanic,Male,Very well,PASSED,db7f2bfdabcf53d6778fd7af80b603d2,LY,Latino/Hispanic,<=35,test,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1]",173
421,QID851,421,"The child pretended he was reading newspaper, he couldn't actually do it without what?",E,knowing how to read,5,"child,reading,newspaper,without","[1, 5, 6, 12]",28,Latino/Hispanic,Male,Very well,PASSED,dba51270f789c75a2e38a5201b124d99,LY,Latino/Hispanic,<=35,test,"[0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0]",173
422,QID853,422,Where are you likely to set papers while working on them?,A,table,1,"papers,while,working","[6, 7, 8]",28,Latino/Hispanic,Male,Very well,PASSED,dbdad44029098d4b1d202d6d857d6092,LY,Latino/Hispanic,<=35,test,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0]",173
423,QID855,423,Where can you get a lizard to keep in your home?,C,pet shop,3,"a,lizard,to,keep,in,your,home","[4, 5, 6, 7, 8, 9, 10]",28,Latino/Hispanic,Male,Very well,PASSED,ddd8c62ec94b4f94eeefdd05b9208a71,LY,Latino/Hispanic,<=35,test,"[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1]",173
424,QID857,424,Where could a personal ficus live?,C,front yard,3,"personal,ficus","[3, 4]",28,Latino/Hispanic,Male,Very well,PASSED,de0386024f32cdf277a785a851b97544,LY,Latino/Hispanic,<=35,test,"[0, 0, 0, 1, 1, 0]",173
425,QID859,425,What can happen if you are buying products that someone else does not want you to buy?,B,disagreements,2,"buying,products,someone,else,does,not,want,you,to,buy","[6, 7, 9, 10, 11, 12, 13, 14, 15, 16]",28,Latino/Hispanic,Male,Very well,PASSED,de54d03e69d9765872f95ff06ed21499,LY,Latino/Hispanic,<=35,test,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]",173
426,QID861,426,What happens when airplane engines cut off and are unable to be restarted in flight?,D,crash,4,"airplane,engines,cut,off,unable,to,be,restarted,in,flight","[3, 4, 5, 6, 9, 10, 11, 12, 13, 14]",28,Latino/Hispanic,Male,Very well,PASSED,dea70fe40fac9ad03bf319bf8a480efa,LY,Latino/Hispanic,<=35,test,"[0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1]",173
427,QID863,427,"The janitor never had much to clean after services, but there was still always a paper or two to pick up where?",A,classroom,3,"The,janitor,clean","[0, 1, 6]",28,Latino/Hispanic,Male,Very well,PASSED,dec1c42628a7448aa364cdada6e82f98,LY,Latino/Hispanic,<=35,test,"[1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",173
428,QID865,428,Where do you keep your pizza slice before you eat it?,B,plate,2,"pizza,slice,before,you,eat,it","[5, 6, 7, 8, 9, 10]",28,Latino/Hispanic,Male,Very well,PASSED,df3d27338bcf86b341b8b02d4309daf5,LY,Latino/Hispanic,<=35,test,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]",173
429,QID867,429,What does a person with a what likely do?,E,trust himself,2,"a,person","[2, 3]",28,Latino/Hispanic,Male,Very well,PASSED,dfa23d3422b7294843447b6950d2b476,LY,Latino/Hispanic,<=35,test,"[0, 0, 1, 1, 0, 0, 0, 0, 0]",173
430,QID869,430,"The company sent off many purchases, they used recycled cardboard as their what?",A,packaging materials,1,cardboard,[9],21,Latino/Hispanic,Female,Very well,PASSED,e050bce7048da1b3743a54153e91694e,LY,Latino/Hispanic,<=35,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",179
431,QID871,431,Where can fisherman store their rods when on a fishing trip?,C,fishing camp,3,"fisherman,their,rods","[2, 4, 5]",21,Latino/Hispanic,Female,Very well,PASSED,e0a7d1df3ce14b27888e785e6636d5f0,LY,Latino/Hispanic,<=35,test,"[0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0]",179
432,QID873,432,Where would you keep an ottoman near your front door?,A,living room,1,"an,ottoman","[4, 5]",21,Latino/Hispanic,Female,Very well,PASSED,e1403a7c581bc263aea2ed8d179826d1,LY,Latino/Hispanic,<=35,test,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",179
433,QID875,433,Where would I not want a fox?,A,outside bedroom window,4,not,[3],21,Latino/Hispanic,Female,Very well,PASSED,e145618c2062eb9ea8928fdb0d42185e,LY,Latino/Hispanic,<=35,test,"[0, 0, 0, 1, 0, 0, 0]",179
434,QID877,434,What was the man encouraged to do after he expressed his anger violently?,A,cool off,1,"expressed,violently","[9, 12]",21,Latino/Hispanic,Female,Very well,PASSED,e172a93c72d305ee8262a8deb00d9fc3,LY,Latino/Hispanic,<=35,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1]",179
435,QID879,435,"The person wasn't bothered by the weather, she had remembered to bring her what?",E,warm coat,5,"n't,,,she,had,remembered,to,bring,her,what",[],21,Latino/Hispanic,Female,Very well,PASSED,e18dd9ffc7b7934c39f2b5e9dee5a8c2,LY,Latino/Hispanic,<=35,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",179
436,QID881,436,"If you have a ticket and you are planning to eat hot dogs, where would you go?",C,baseball stadium,3,"and,you,are,planning,to,eat,hot,dogs","[5, 6, 7, 8, 9, 10, 11, 12]",21,Latino/Hispanic,Female,Very well,PASSED,e211b1a3f3401d164c8b0bfc10160caa,LY,Latino/Hispanic,<=35,test,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",179
437,QID883,437,What do you call the caretakers of a child?,E,parents,5,"of,a,child","[6, 7, 8]",21,Latino/Hispanic,Female,Very well,PASSED,e216381e9f0ddd1d248ee25fccca2b1f,LY,Latino/Hispanic,<=35,test,"[0, 0, 0, 0, 0, 0, 1, 1, 1]",179
438,QID885,438,Where are you likely to find much more than a drop of blood on the floor?,D,crime scene,1,"much,more,than,a,drop,of","[6, 7, 8, 9, 10, 11]",21,Latino/Hispanic,Female,Very well,PASSED,e248968fec422e1fab0f0561fedff76e,LY,Latino/Hispanic,<=35,test,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",179
